"Gene"	"ICLE D2 Score Average"	"NST D2 Score Average"	"D2 Effect Size"	"D2 P-value"	"D2 FDR"	"SIMEM Effect Size"	"SIMEM P-value"	"SIMEM FDR"	"Significance"	"Group"	"Group & Significance"	"Consensus Dependency"	"Present in DGI"	"DGI Score"	"Drug"
"AKTIP"	-0.0665995923967	0.060966280696896	-0.127565873093596	0.0673022674577967	0.80980673788148	-0.0212227762601575	0.700949518339332	0.957521804411859	"NS"	""	"4"	"N"	"N"	NA	NA
"CDH22"	0.167587150908556	0.08350668492684	0.0840804659817155	0.226453168502649	0.873106157755483	0.159111197232766	0.0506013361208275	0.655690822186901	"NS"	""	"4"	"N"	"N"	NA	NA
"RGS18"	-0.253785658383484	-0.12161569220772	-0.132169966175764	0.169988213220533	0.858565273124795	-0.125456072247276	0.364891825680821	0.884022465835277	"NS"	""	"4"	"N"	"N"	NA	NA
"SFTPD"	-0.0631013907554955	-0.08191063347739	0.0188092427218945	0.822863425718244	0.985645688266929	0.0311645776395998	0.710180361487639	0.959032778450288	"NS"	""	"4"	"N"	"N"	NA	NA
"KLHL25"	0.0636142064157778	0.048935088458044	0.0146791179577338	0.811039578682436	0.98408759429388	-0.00541978816683948	0.931662762843218	0.993411686281113	"NS"	""	"4"	"N"	"N"	NA	NA
"ARAP3"	-0.1853248979166	-0.12190641057656	-0.06341848734004	0.508286664267073	0.943320955642273	-0.00807151054684335	0.941279797960346	0.994837585129934	"NS"	""	"4"	"N"	"N"	NA	NA
"GZF1"	-0.132720999556697	-0.16405526249874	0.0313342629420433	0.614387839818603	0.959332233501398	0.0398594775601135	0.595046286728361	0.933392439854018	"NS"	""	"4"	"N"	"N"	NA	NA
"TMEM168"	-0.0302688827079956	0.01985271147096	-0.0501215941789556	0.3868586334572	0.920763772353724	0.0568989838224658	0.341827509471254	0.877810183840929	"NS"	""	"4"	"N"	"N"	NA	NA
"MTMR14"	-0.151137206738302	-0.07517422946055	-0.0759629772777524	0.331537820943429	0.904379714063681	-0.0906855177467529	0.176613424244406	0.789574903999118	"NS"	""	"4"	"N"	"N"	NA	NA
"SGCA"	-0.00847433326189778	-0.09935397672554	0.0908796434636422	0.319342962579903	0.898369739858339	0.0450377727994099	0.670166498425994	0.949104061573953	"NS"	""	"4"	"N"	"N"	NA	NA
"SUSD1"	0.0560773639668444	0.02082703090465	0.0352503330621945	0.638506702291567	0.963990377796	0.0850591393238978	0.376214392601075	0.884998641754011	"NS"	""	"4"	"N"	"N"	NA	NA
"DCLRE1C"	-0.157589693559989	-0.17573898380081	0.0181492902408211	0.821553975293855	0.985645688266929	0.17713140543568	0.0737467732832119	0.678507164560719	"NS"	""	"4"	"N"	"N"	NA	NA
"ATG3"	-0.00605310727515445	-0.06220834784151	0.0561552405663555	0.215031632093362	0.87028323296438	0.0521945156292622	0.466109096321579	0.914511628663675	"NS"	""	"4"	"N"	"N"	NA	NA
"INF2"	-0.0849728099612556	-0.060728223835377	-0.0242445861258786	0.710637219784309	0.971846856592908	-0.120241497876598	0.0182182071594252	0.552943462356527	"NS"	""	"4"	"N"	"N"	NA	NA
"POLR1E"	-0.07198053479398	-0.028887184097083	-0.043093350696897	0.757649234950407	0.978180745872866	-0.0697651718639051	0.578616035788409	0.930405059422556	"NS"	""	"4"	"N"	"N"	NA	NA
"TTC31"	-0.399781830920777	-0.16592576426042	-0.233856066660357	0.0746536671669946	0.80980673788148	-0.153039748393025	0.381378071592215	0.888314199012227	"NS"	""	"4"	"N"	"N"	NA	NA
"NARFL"	-0.0577889855268556	0.06042608965964	-0.118215075186496	0.0602015485485676	0.809321900953788	0.000411736784604878	0.995430382994015	0.999840118555752	"NS"	""	"4"	"N"	"N"	NA	NA
"SGCB"	-0.0734853212405656	0.04424279656979	-0.117728117810356	0.0984398166129502	0.829161654196083	-0.00773850909540865	0.890033390344914	0.987275823156253	"NS"	""	"4"	"N"	"N"	NA	NA
"ACTR6"	-0.343437099266278	-0.16804061747325	-0.175396481793028	0.0615475397866862	0.809321900953788	-0.1520122247783	0.0414298328930063	0.633185323717715	"NS"	""	"4"	"N"	"N"	NA	NA
"MRPS25"	-0.202462675247744	-0.046216201819892	-0.156246473427852	0.142737384040115	0.840672585596953	0.00138903768416771	0.984837903108362	0.999144264750926	"NS"	""	"4"	"N"	"N"	NA	NA
"SGCD"	-0.330900059502588	-0.17575326132693	-0.155146798175658	0.183617308012933	0.865424561874604	-0.0945112299426471	0.379843654366725	0.887265624614947	"NS"	""	"4"	"N"	"N"	NA	NA
"DNAI2"	-0.00222124747445555	-0.055370131826114	0.0531488843516585	0.619529948958272	0.959730290369048	0.0641889111395255	0.485064759781338	0.918557745587947	"NS"	""	"4"	"N"	"N"	NA	NA
"SGCG"	0.0789046130731445	0.03920932335561	0.0396952897175345	0.538687787513097	0.947687996579491	0.0562863622108145	0.64685643660045	0.943777757131878	"NS"	""	"4"	"N"	"N"	NA	NA
"SGK1"	-0.0324541294550667	-0.026179597187299	-0.00627453226776766	0.906719574003374	0.99143711365444	0.0177082651268547	0.664292067125832	0.946601736360986	"NS"	""	"4"	"N"	"Y"	1.404286998	"CONIVAPTAN HYDROCHLORIDE"
"SCG5"	0.0194465245099722	0.139876752285523	-0.120430227775551	0.213896256735964	0.87028323296438	-0.0511940616102647	0.718537209506061	0.96161620673371	"NS"	""	"4"	"N"	"Y"	2.621335729	"CHONDROITIN SULFATE"
"CSMD1"	-0.0886726362264111	-0.15874214002445	0.0700695037980389	0.198746712537094	0.87028323296438	-0.0700936657343937	0.217291598868179	0.8160900691811	"NS"	""	"4"	"N"	"Y"	0.842572199	"DECAMETHONIUM BROMIDE"
"SGSH"	-0.0422574463544278	-0.05156301658051	0.00930557022608224	0.926686220051375	0.992040377519976	-0.0257115697979719	0.739732594436386	0.964697752638156	"NS"	""	"4"	"N"	"N"	NA	NA
"SGTA"	-0.127071847700544	-0.04501531781378	-0.0820565298867644	0.373488458224303	0.916588220482269	-0.118470471469057	0.256752068207505	0.840007076036394	"NS"	""	"4"	"N"	"N"	NA	NA
"TPSB2"	0.108936283326923	0.095059406045358	0.0138768772815654	0.870164299252212	0.987187395358083	-0.0860815789294394	0.22423671907695	0.823952145689648	"NS"	""	"4"	"N"	"Y"	2.106430496	"DOXYCYCLINE CALCIUM"
"BLVRB"	0.138723903935202	0.313994568184387	-0.175270664249185	0.0345232326646426	0.77009447027507	-0.082632087142399	0.316823478985695	0.864865878417408	"NS"	""	"4"	"N"	"Y"	3.188111021	"Netupitant"
"SH3BGR"	-0.113517817652522	-0.1401166286124	0.0265988109598778	0.675002141826099	0.967042995752405	-0.0421710025709301	0.490758353144023	0.9199377121165	"NS"	""	"4"	"N"	"N"	NA	NA
"SH3BGRL"	0.286402610558433	0.1017698742968	0.184632736261633	0.0138023137988572	0.732270289782147	0.0966229636924847	0.0329168796131182	0.613753970507887	"NS"	""	"4"	"N"	"N"	NA	NA
"TEKT3"	0.236007329752044	0.07041509907812	0.165592230673924	0.00527567175052045	0.732270289782147	0.0404601159167437	0.572206616953783	0.930359157327798	"NS"	""	"4"	"N"	"N"	NA	NA
"ITSN1"	-0.0982209788194556	0.0308775570256475	-0.129098535845103	0.13350554576225	0.83429778168216	-0.141361569511636	0.0372665406041282	0.621272405059777	"NS"	""	"4"	"N"	"N"	NA	NA
"CEP170P1"	0.0515919301224555	0.077336851540133	-0.0257449214176775	0.724221791993318	0.973104026692492	-0.0849352454848448	0.0821654969472199	0.692570056227754	"NS"	""	"4"	"N"	"N"	NA	NA
"SH3GL1"	-0.00956348969184889	0.041752880703112	-0.0513163703949609	0.44945058214498	0.927883482679315	-0.0617661313107898	0.570018481490436	0.930359157327798	"NS"	""	"4"	"N"	"N"	NA	NA
"SH3GL3"	-0.0224308207692222	0.11392565100939	-0.136356471778612	0.121235492103269	0.832515964681668	-0.0386736852519829	0.651235115890203	0.944237116287444	"NS"	""	"4"	"N"	"N"	NA	NA
"ALDH8A1"	-0.0838275526345767	-0.00142114969280999	-0.0824064029417667	0.25318573614666	0.88595559459422	-0.0925373233660078	0.205578430058999	0.80628287889038	"NS"	""	"4"	"N"	"N"	NA	NA
"NDST4"	-0.0106746180700444	0.0103291069180456	-0.0210037249880901	0.788253446775394	0.98239280548386	0.144414819339231	0.1805234662986	0.789587181756493	"NS"	""	"4"	"N"	"N"	NA	NA
"GPR135"	-0.0727155122172555	-0.01937488855877	-0.0533406236584855	0.420450989387657	0.925861881077451	-0.120830040660582	0.0683453493827766	0.674352894977609	"NS"	""	"4"	"N"	"N"	NA	NA
"BNC1"	0.0152633167908156	-0.007918413107322	0.0231817298981376	0.614051967195616	0.959332233501398	0.0520378290092991	0.243450025580263	0.831474044159069	"NS"	""	"4"	"N"	"N"	NA	NA
"PLA2G2F"	0.05930045770467	0.00274380671323	0.05655665099144	0.428026344647445	0.925861881077451	0.223533665018032	0.0513379625800228	0.655690822186901	"NS"	""	"4"	"N"	"N"	NA	NA
"VPS16"	-0.213397141025433	-0.16750583406502	-0.0458913069604133	0.692562445906645	0.969266115826587	-0.00333562616206717	0.971351429553834	0.997468791590167	"NS"	""	"4"	"N"	"N"	NA	NA
"SHB"	-0.00972162635787777	0.01427735217093	-0.0239989785288078	0.819910848029133	0.985645688266929	0.123391680674202	0.500298519407105	0.92100387459361	"NS"	""	"4"	"N"	"N"	1.966001797	"Lusutrombopag"
"SHBG"	0.0692931307211667	-0.06250632237513	0.131799453096297	0.0706068448858359	0.80980673788148	0.00803419996819907	0.907338795787619	0.989714192976275	"NS"	""	"4"	"N"	"Y"	1.966001797	"Lusutrombopag"
"SHC1"	-0.150134134490604	-0.073701159377439	-0.0764329751131654	0.490239609259601	0.936003384040321	0.044542726387821	0.515618449422025	0.924981144668855	"NS"	""	"4"	"N"	"N"	NA	NA
"EBF2"	0.0762644114365333	-0.00213752688531	0.0784019383218433	0.353992627701258	0.913555107355051	0.0882051075713092	0.190438925443575	0.793989632545673	"NS"	""	"4"	"N"	"N"	NA	NA
"CSRNP1"	0.221801146242923	0.081909485561976	0.139891660680947	0.0353197765408537	0.777096367709328	0.0299964386746305	0.488003120187158	0.919543972357406	"NS"	""	"4"	"N"	"N"	NA	NA
"GORASP1"	-0.0436576076263445	0.09058510706518	-0.134242714691524	0.322110922702624	0.900141809104219	0.0832062419165956	0.266764769352727	0.844029527223372	"NS"	""	"4"	"N"	"N"	NA	NA
"SHH"	-0.103478151919856	0.059693458443536	-0.163171610363392	0.0251111165290503	0.764943749632032	-0.0628752128884104	0.277323724763873	0.847844611401596	"NS"	""	"4"	"N"	"Y"	9.830008983	"VOXELOTOR"
"CTAGE1"	-0.0724357868606611	-0.05898359888213	-0.0134521879785311	0.78306307008642	0.98086115933194	0.00323235630278381	0.954362524756984	0.996573267405249	"NS"	""	"4"	"N"	"N"	NA	NA
"TMPRSS3"	0.0799080270539411	0.01157278111036	0.0683352459435811	0.304126044208348	0.892440102553975	0.0469728221798421	0.671381198061142	0.949355734759118	"NS"	""	"4"	"N"	"N"	NA	NA
"COPS7B"	-0.223807148605822	-0.141298521076823	-0.0825086275289989	0.34586704962603	0.90921786699521	0.0354605128795457	0.73417925537091	0.963406498314518	"NS"	""	"4"	"N"	"N"	NA	NA
"NUCKS1"	0.2021832333101	0.22736125571	-0.0251780223999	0.752575887306525	0.975638347806772	0.00810948247182904	0.87431662535058	0.984761329449858	"NS"	""	"4"	"N"	"N"	NA	NA
"PDIA2"	0.0484602962153589	-0.02267613970909	0.0711364359244489	0.392767334230659	0.92110853470559	0.0599037577219418	0.487556639398387	0.919464288570804	"NS"	""	"4"	"N"	"Y"	1.282175085	"paroxetine"
"UNKL"	-0.0727388358426445	0.02414038737046	-0.0968792232131045	0.299121421235692	0.891627595008893	-0.0941712050641222	0.0489481404179486	0.654521538279924	"NS"	""	"4"	"N"	"N"	NA	NA
"SHOX"	0.0287041717642222	0.0716272588097999	-0.0429230870455777	0.731923501986133	0.974884484259294	0.00757233744441371	0.916139770579868	0.990877074818975	"NS"	""	"4"	"N"	"N"	NA	NA
"SHOX2"	-0.0640527918927667	0.04546476727419	-0.109517559166957	0.403302503598001	0.924181841506229	-0.15321823577805	0.22550872315059	0.824232828353425	"NS"	""	"4"	"N"	"N"	NA	NA
"WDR13"	-0.191246843985811	-0.21339659883733	0.0221497548515189	0.861716683699243	0.986300347758393	-0.00249556764806829	0.977572178158958	0.998007150473455	"NS"	""	"4"	"N"	"N"	NA	NA
"ACBD3"	0.0783110310608256	0.04896865753825	0.0293423735225756	0.709408142018129	0.971846856592908	0.00334349367794015	0.969467908521508	0.997468791590167	"NS"	""	"4"	"N"	"N"	NA	NA
"MFSD1"	-0.0552312657713556	-0.087663223861075	0.0324319580897194	0.596344612561595	0.957340690780935	0.0469846755007442	0.619482710326836	0.938595262970914	"NS"	""	"4"	"N"	"N"	NA	NA
"SMURF2"	-0.195127069618867	-0.22590223905062	0.0307751694317533	0.852707562739237	0.986046494802004	0.102099046773219	0.342879881579807	0.877924060492495	"NS"	""	"4"	"N"	"N"	NA	NA
"CCDC136"	-0.0792072556190411	-0.009829570624415	-0.0693776849946261	0.377422166902861	0.917176920314485	-0.0468367248368827	0.599084921421011	0.934108276969566	"NS"	""	"4"	"N"	"N"	NA	NA
"SMYD3"	0.004685395288083	-0.0835873940867	0.088272789374783	0.334026962535098	0.90588217791237	0.265674630649178	0.0220476320111501	0.5673338246494	"NS"	""	"4"	"N"	"N"	NA	NA
"C16orf58"	-0.134398477715711	0.049606857255086	-0.184005334970797	0.186887967676152	0.867320796783563	-0.0880959206419409	0.182693747170222	0.790075256998843	"NS"	""	"4"	"N"	"N"	NA	NA
"ATPAF1"	-0.0189895464025667	0.12770573878747	-0.146695285190037	0.0258435352692197	0.764943749632032	-0.162176968309073	0.0914338998466123	0.709038644662179	"NS"	""	"4"	"N"	"N"	NA	NA
"MARC1"	0.169251691043056	0.055867438798037	0.113384252245019	0.0782269287072719	0.80980673788148	0.142864965005252	0.0149925296687543	0.541599432203362	"NS"	""	"4"	"N"	"N"	NA	NA
"TNS3"	-0.0879796789057622	0.03726367821126	-0.125243357117022	0.186244206386786	0.866354629606363	0.122123927654628	0.176256484340913	0.789574903999118	"NS"	""	"4"	"N"	"N"	NA	NA
"SI"	0.0374110567309778	0.0701526051791586	-0.0327415484481808	0.573687326965562	0.953715755408724	0.0983195729148378	0.112363321770227	0.735664028526785	"NS"	""	"4"	"N"	"Y"	2.808573995	"FLUDROCORTISONE ACETATE"
"PARP12"	0.0039445829332	-0.039222087737707	0.043166670670907	0.441400918720719	0.927131168289747	-0.03728871756705	0.48271550295214	0.918236240143181	"NS"	""	"4"	"N"	"N"	NA	NA
"ZNF574"	-0.250951717225759	-0.17663115373342	-0.0743205634923389	0.655835560610636	0.964878409942209	0.121627484694154	0.401169806681287	0.895169289588016	"NS"	""	"4"	"N"	"N"	NA	NA
"CREB3L2"	0.0259383413844444	-0.0089705213608	0.0349088627452444	0.596227830961533	0.957271043763253	0.025263701446207	0.678679935343313	0.949775863146771	"NS"	""	"4"	"N"	"N"	NA	NA
"S100PBP"	0.0760380733257889	0.07364325064971	0.00239482267607888	0.975600762573659	0.99730934359848	0.00206871606688381	0.979528822691785	0.99844318086786	"NS"	""	"4"	"N"	"N"	NA	NA
"IPPK"	-0.1279758737964	-0.058532833697988	-0.069443040098412	0.525622663728802	0.947422634331019	-0.0419844533556201	0.522632750098141	0.927962922968372	"NS"	""	"4"	"N"	"N"	NA	NA
"MEAF6"	0.103454927376944	0.080037249645596	0.0234176777313484	0.75010090497826	0.975468054687778	-0.0306627118596346	0.545632510621853	0.928374551013441	"NS"	""	"4"	"N"	"N"	NA	NA
"SIAH1"	-0.180203736460744	-0.07718485452456	-0.103018881936184	0.173564219631858	0.859888499797547	-0.069111600319455	0.290539645894155	0.851281404334977	"NS"	""	"4"	"N"	"N"	NA	NA
"CCDC14"	-0.0964715321108322	0.02785365898602	-0.124325191096852	0.24849909545995	0.883087155911932	-0.154717096991339	0.10686027046616	0.728727677762283	"NS"	""	"4"	"N"	"N"	NA	NA
"C6orf106"	-0.000962634663593335	-0.10677710363531	0.105814468971717	0.241829779463716	0.879876094735999	0.0990322756682946	0.0708551935181812	0.674352894977609	"NS"	""	"4"	"N"	"N"	NA	NA
"ENGASE"	-0.0308996891918667	0.00785282198356	-0.0387525111754267	0.533707038295876	0.947422634331019	-0.0354298596232438	0.634801542162413	0.940780661659791	"NS"	""	"4"	"N"	"N"	NA	NA
"PCED1A"	-0.138508967412589	-0.03536698215781	-0.103141985254779	0.204334931912209	0.87028323296438	0.0471941661315604	0.587005341805817	0.93306857459428	"NS"	""	"4"	"N"	"N"	NA	NA
"RMND5B"	-0.112478862254856	-0.0574108042367	-0.0550680580181555	0.413807282381293	0.925861881077451	-0.155341987675327	0.0110458897502492	0.49408593546979	"NS"	""	"4"	"N"	"N"	NA	NA
"FNDC3B"	0.0495928837414889	0.05124709139543	-0.00165420765394111	0.978378536897992	0.997811179101407	-0.0130092454756783	0.776609400795443	0.972164228241428	"NS"	""	"4"	"N"	"N"	NA	NA
"MTHFSD"	-0.03051336377067	-0.15697206332329	0.12645869955262	0.0919637318960078	0.829161654196083	0.106452092698834	0.217642782621817	0.816156250310639	"NS"	""	"4"	"N"	"N"	NA	NA
"SIAH2"	0.123760897328	0.00937943271263	0.11438146461537	0.12227802624179	0.832515964681668	0.0521193815760925	0.591874095950343	0.93306857459428	"NS"	""	"4"	"N"	"N"	NA	NA
"MICAL1"	-0.0965398605907667	-0.1005166777578	0.00397681716703333	0.977611506684207	0.997629727265141	0.00750173531946375	0.970790468665964	0.997468791590167	"NS"	""	"4"	"N"	"N"	NA	NA
"CERK"	-0.0161577011622911	-0.035764848577566	0.0196071474152749	0.798445899737404	0.983672099938134	0.142173468612243	0.35727306549467	0.881094053605789	"NS"	""	"4"	"N"	"N"	6.93882987	"abiraterone"
"AEN"	0.01060697573524	-0.06460669012815	0.07521366586339	0.571660944584883	0.953559394430968	-0.0596965732299918	0.54186472535348	0.928374551013441	"NS"	""	"4"	"N"	"N"	NA	NA
"RBM15"	-0.275681429190122	-0.1987978407294	-0.0768835884607222	0.278242133670872	0.891233032783855	0.00764717037880399	0.890365940595873	0.987291222748144	"NS"	""	"4"	"N"	"N"	NA	NA
"CRTC3"	0.0279913896479467	0.014928621395311	0.0130627682526357	0.782007279515189	0.980618011298854	0.0315246361253034	0.503811426813286	0.921617692549642	"NS"	""	"4"	"N"	"N"	NA	NA
"TBC1D15"	0.132642888994811	0.13121519154511	0.00142769744970112	0.981902952182002	0.998916530787919	-0.0364177625356151	0.539617861650293	0.928374551013441	"NS"	""	"4"	"N"	"N"	NA	NA
"CEP85"	-0.131652792822278	0.007269133765756	-0.138921926588034	0.286188577479576	0.891393237112007	0.0482013172770502	0.512552345615295	0.924576314665931	"NS"	""	"4"	"N"	"N"	NA	NA
"DDX31"	-0.0234933646340556	0.01252544807145	-0.0360188127055056	0.5006879872821	0.939663603913708	0.00590957978634737	0.850907556111672	0.982824457780222	"NS"	""	"4"	"N"	"N"	NA	NA
"RMND5A"	-0.05216602581257	0.04930813951889	-0.10147416533146	0.121029270267489	0.832515964681668	0.0152062786831935	0.757460310193173	0.967173328624636	"NS"	""	"4"	"N"	"N"	NA	NA
"IQCH"	0.0741606905616778	0.087522117486406	-0.0133614269247282	0.833012165139314	0.985645688266929	-0.00243171065829192	0.974423207981926	0.997585060715441	"NS"	""	"4"	"N"	"N"	NA	NA
"BMI1"	-0.0726925228060345	0.0599318205421223	-0.132624343348157	0.147396586593802	0.845300587743584	0.0755312245061995	0.0264991928301814	0.589128856667438	"NS"	""	"4"	"N"	"N"	NA	NA
"ST6GAL1"	0.00241269278983334	0.06967362884817	-0.0672609360583366	0.454462767049291	0.929061398998437	0.0305293558657266	0.639721265318119	0.94198435238582	"NS"	""	"4"	"N"	"Y"	14.74501347	"AVACOPAN"
"EFCAB6"	0.178840040808267	0.08552547908199	0.0933145617262767	0.293254691987569	0.891393237112007	0.0565225933524222	0.321920346190934	0.866889707384362	"NS"	""	"4"	"N"	"N"	NA	NA
"ARV1"	0.0797990014760841	0.15018282474297	-0.0703838232668859	0.380869065087293	0.918717491338911	0.0713998416505204	0.53755898153096	0.928374551013441	"NS"	""	"4"	"N"	"N"	NA	NA
"NMNAT1"	0.0286082074268922	-0.005478906170624	0.0340871135975162	0.68639930470518	0.968493863088899	0.124012229812262	0.235095242776597	0.828869869934945	"NS"	""	"4"	"N"	"N"	NA	NA
"P2RY12"	-0.167359157641733	0.03490465717544	-0.202263814817173	0.0288924270601794	0.764943749632032	-0.0236298937354131	0.728975438520994	0.963109658772368	"NS"	""	"4"	"N"	"Y"	14.74501347	"AVACOPAN"
"IL25"	0.00256337983042222	-0.027164338260978	0.0297277180914002	0.784703963255906	0.981655495818986	-0.0996036012574919	0.277832032826163	0.847844611401596	"NS"	""	"4"	"N"	"N"	NA	NA
"CYP3A43"	0.085350027339472	0.0219520377722414	0.0633979895672306	0.352952190991733	0.912872165524523	0.0844165798429861	0.0247813494728822	0.580332715000883	"NS"	""	"4"	"N"	"Y"	1.685144397	"SOMATROPIN"
"ST3GAL1"	0.133501911765387	0.04468740706655	0.0888145046988373	0.201971679437049	0.87028323296438	0.173472054324657	0.0414772538486308	0.633185323717715	"NS"	""	"4"	"N"	"N"	NA	NA
"ST3GAL2"	-0.1379923712585	-0.084039519494267	-0.053952851764233	0.467093076218164	0.930969222444946	-0.244492105919502	0.0621714389103051	0.669632067866719	"NS"	""	"4"	"N"	"N"	NA	NA
"KLC2"	-0.000211843389089996	0.004585472787597	-0.004797316176687	0.940141786752654	0.992099558171965	-0.0416455220710715	0.5839739821891	0.93234336238882	"NS"	""	"4"	"N"	"N"	NA	NA
"FNDC4"	0.0394342110795	0.077501602779447	-0.038067391699947	0.592632620323459	0.95658280253799	-0.00846860883727164	0.86145042738035	0.983861613131326	"NS"	""	"4"	"N"	"N"	NA	NA
"FBXL17"	0.0971893909811222	0.035256857686188	0.0619325332949342	0.35615826598185	0.913619959499	0.0470947169302972	0.373360578644551	0.884998641754011	"NS"	""	"4"	"N"	"Y"	1.474501347	"TOLBUTAMIDE SODIUM, STERILE"
"ST3GAL4"	0.0995055048555	0.07040090817272	0.02910459668278	0.661276648216209	0.965693378471491	-0.0105962484568781	0.840059297752664	0.981362988133405	"NS"	""	"4"	"N"	"N"	NA	NA
"PORCN"	0.0706135961332	0.0385734828152544	0.0320401133179456	0.558375884270599	0.952855297502499	0.064375874676056	0.37993951697204	0.887337720556157	"NS"	""	"4"	"N"	"N"	NA	NA
"ISL2"	-0.0243414682491	-0.03691772161421	0.01257625336511	0.850312580525558	0.986046494802004	-0.00126399748654041	0.980504326351696	0.998552308315991	"NS"	""	"4"	"N"	"N"	NA	NA
"MARCH7"	-0.203906816087444	-0.06989179714308	-0.134015018944364	0.163074600466418	0.857709448699565	0.0221919249404026	0.666448269727099	0.947291615659574	"NS"	""	"4"	"N"	"N"	NA	NA
